	id	sentence	Valence	Arousal	Dominance
6640	WhereToHongKong_20054_20284	Next door is the Hong Kong Space Museum and Theatre (open Monday, Wed­nesday–Friday 1–9pm; Sat­ur­day, Sunday 10am–9pm; closed Tuesday; admission HK$10 adults, HK$5 children; separate admission to theater).	0.5625	0.4375	0.603448275862
8767	easy_money_7974_8005	"Here stand beside me,"" he said."	0.5	0.4375	0.655172413793
2629	IFAW1_4131_4221	Gifts of $100, $25, and $15 all are important to keep our Animal Sanctuary Fund operating.	0.5	0.4375	0.51724137931
4274	Nathans_Bylichka_54443_54525	The panes looked dyed black, and only a few cold beams slipped through the filter.	0.4	0.375	0.51724137931
10014	wsj_0127_805_889	Reed is paying an interim dividend of 4.6 pence, up 15% from 4 pence a year earlier.	0.5	0.4375	0.51724137931
3579	Nathans_Bylichka_16931_17051	At this point, we have removed ourselves so fully from quotidian human existence that we are understood to be fictional.	0.4	0.5625	0.379310344828
5152	SemEval_1452	See if your city is one of the United States' top 10 fittest or fattest	0.5	0.5625	0.51724137931
3680	Nathans_Bylichka_22825_22839	“I don’t know.	0.4	0.375	0.448275862069
7151	anth_essay_4_9516_9755	The oral nature of jurisprudence directly conflicts with the desire of the Colombian government to codify law, and questions of human rights violations are common as punishments are often corporal in nature (Gow and Rappaport 2002: 57-58).	0.5	0.4375	0.51724137931
71	110CYL069_42_62	Dear Personal Donor:	0.5	0.541666666667	0.632183908046
6550	WhatToHongKong_9092_9097	Jade.	0.5	0.4375	0.51724137931
5323	SemEval_33	Pair of Satellites Will Document Sun in 3-D	0.6	0.5625	0.586206896552
8818	guidedogs1_2217_2263	With my Lab, Jay, I feel so wonderfully FREE!”	0.75	0.75	0.793103448276
7154	appalachian1_1118_1377	From beginners to experts, they are into hiking, camping, and backpacking.. .cross-country skiing and snowshoeing... rock climbing and mountaineering.. .canoeing, kayaking and bicycling.. .nature photography and birdwatching. . .and relaxing alongside nature.	0.5	0.333333333333	0.632183908046
1650	Anti-Terrorist_1902_1988	But this claim is merely feel-good propaganda, intended to keep the neo-cons in power.	0.5	0.4375	0.448275862069
10245	wsj_1640_2463_2592	"Moreover, he said, technology now exists for stealing corporate secrets after they've been ""erased"" from a computer's memory."	0.25	0.645833333333	0.747126436782
8837	guidedogs1_577_684	It costs over $20,000 to breed, care for and train a guide dog like “Duke” and to train his blind teammate.	0.55	0.625	0.586206896552
6436	WhatToHongKong_20307_20471	On the outlying islands, Cheung Chau and Cheung Sha are on Lantau, and Hung Shing Ye and Lo So Shing on Lamma; inquire about water pollution levels.	0.55	0.5	0.51724137931
5763	SemEval_888	Iraqi health minister seized in raid 	0.45	0.5	0.448275862069
2147	Fermentation_HR5034_14079_14153	alean said... wine facts are really good http://www.facts-about-wine.info/	0.55	0.4375	0.586206896552
9250	hotel-california_29507_29536	“Is there a doctor on board?”	0.4	0.6875	0.51724137931
7657	cable_spool_fort_8811_8828	"""Yeah."" Roy said."	0.55	0.5	0.51724137931
6688	WhereToHongKong_2649_2938	Most famous is the striking 74-story I.M. Pei Bank of China Tower, not beloved by the people of Hong Kong — its triangular prisms and sharp angles violate the principles of feng shui (see box, page 68) and its radio masts stick up like an insect’s antennae.	0.45	0.4375	0.51724137931
3534	Nathans_Bylichka_14294_14314	He really stood out.	0.583333333333	0.645833333333	0.632183908046
613	118CWL049_463_669	A Big Sister is a mentor, a friend and a role model, helping a young girl to develop the self-confidence and life skills necessary to become a responsible, productive and successful adult.	0.65	0.4375	0.51724137931
2958	NYTnewswire1_847_1026	Orlando Palmeiro was the only backup outfielder on the major-league roster and the outfielders in the minor-league system are too inexperienced to be counted on in a pennant race.	0.5	0.5	0.586206896552
2984	NYTnewswire2_4138_4195	"""major figure in international Eurasian organized crime,"""	0.45	0.3125	0.379310344828
21	110CYL068_2374_2413	Your support will help them go to work.	0.6	0.5	0.51724137931
7830	captured_moments_20984_21069	"You say we're becoming too insular, that we need to socialize --"""	0.45	0.4375	0.586206896552
9381	hotel-california_3418_3444	Why didn't you save them?”	0.4	0.5	0.379310344828
6899	WhereToHongKong_53131_53320	Whether you choose to dine in one of the Macanese, Chinese, traditional Portuguese, or international-style restaurants, you will be treated to a hearty meal at a good price.	0.85	0.75	0.655172413793
10133	wsj_0167_300_395	RMS distributes electronic devices and produces power supplies and plastic literature displays.	0.5	0.3125	0.51724137931
967	20020731-nyt_36844_37081	The court, vacating Nelson's death sentence for the second time, ruled on two grounds: that the jury could have been confused by instructions on the verdict sheet and that the prosecutor made improper accusations in his closing argument.	0.45	0.5625	0.51724137931
4192	Nathans_Bylichka_48953_48964	Good luck.”	0.75	0.4375	0.51724137931
6651	WhereToHongKong_21424_21556	The fascinating collection of artifacts pertaining showcases 6,000 years of Hong Kong’s history and Chinese culture.	0.7	0.5625	0.586206896552
1358	A_defense_of_Michael_Moore_6101_6239	This is plausible -- but entirely irrelevant for the movie, which already makes it quite clear that a background check is being performed.	0.5	0.375	0.586206896552
7260	aspca1_2236_2374	Every day, our officers rescue animals like Sammy, a 10-month-old kitten who was deliberately thrown from a high-rise window by teenagers.	0.45	0.4375	0.51724137931
10151	wsj_0169_768_830	About 30% of Ratners's profit already is derived from the U.S.	0.5	0.3125	0.51724137931
9905	wildelifewatch1_3672_3792	So, please send us your membership gift today ... by using the convenient form attached to your personal address labels.	0.666666666667	0.489583333333	0.689655172414
1109	602CZL285_260_452	The SCS brochure I am enclosing will give you the historic significance of SCS, as well as listing activities and specific benefits awarded to donors at the Georgia O'Keeffe level.	0.7	0.3125	0.586206896552
6496	WhatToHongKong_4521_4537	Factory Outlets.	0.55	0.25	0.448275862069
4014	Nathans_Bylichka_39762_39804	Tell her that Nepthys is here to see her.”	0.5	0.4375	0.51724137931
834	20020731-nyt_22123_22145	"""I needed a new skill."	0.5	0.333333333333	0.747126436782
3197	NYTnewswire6_6102_6213	"But since it's the middle of summer, I am adding fresh corn to it"" -- plus a dollop of caviar for good measure."	0.5625	0.359375	0.51724137931
1702	Bartok_10721_10876	The drastic tempo and meter changes as well as the first appearances of staccato articulations make it clear to the listener that the introduction is over.	0.5	0.4375	0.586206896552
9316	hotel-california_3170_3203	Once found, we can never be lost.	0.625	0.4375	0.51724137931
1477	Ant_Robot_1544_1685	The red harvester ant lives in hot, dry deserts, building its nests in light yellowy sand and foraging for seeds deposited by winds and rain.	0.5	0.4375	0.51724137931
3630	Nathans_Bylichka_20137_20264	We slipped through the door and came out, not inside the building, but on a busy street in a completely different part of town.	0.5	0.4375	0.51724137931
5889	The_Black_Willow_10324_10393	"""If you never finish such stories, how can they be worth publishing?"""	0.45	0.5	0.586206896552
7327	audubon1_1916_1928	“experiment”	0.45	0.375	0.448275862069
3501	Nathans_Bylichka_12638_12684	“Nice, my man,” he said as they clasped hands.	0.75	0.4375	0.747126436782
2967	NYTnewswire2_2262_2423	The Italian authorities provided the FBI with information from wiretaps of Tokhtakhounov's home telephone, part of an investigation into his criminal activities.	0.55	0.4375	0.51724137931
7193	appalachian1_4502_4552	Bring binoculars for the annual warbler migration.	0.6	0.5625	0.655172413793
6587	WhereToHongKong_13064_13303	One story has it that traders Jardine, Matheson & Co fired a private salute for a visiting tycoon, an act that incensed the colonial authorities, who felt that they had the sole right to issue such a 21-gun welcome.	0.55	0.5	0.586206896552
10274	wsj_2465_2851_3045	As it happens, the four countries cited, Colombia, Cuba, Panama and Nicaragua, are not only where the press is under greatest attack but also are linked by the drug trade and left-wing politics.	0.3	0.4375	0.379310344828
767	20020731-nyt_16826_17063	Floyd can be a free agent after this season, and Minaya decided it would be more prudent to trade him and get value in return than have to settle for a draft choice or two as compensation when he signed with another team as a free agent.	0.5	0.3125	0.51724137931
9908	wildelifewatch1_3833_3892	Appreciatively, Mark Van Putten President	0.6	0.3125	0.51724137931
8484	detroit_4154_4168	No exceptions.	0.375	0.4375	0.632183908046
409	114CUL060_70_85	Dear Mrs. Name,	0.5	0.375	0.51724137931
1666	Anti-Terrorist_3221_3284	Brute force has failed in Palestine, and it is failing in Iraq.	0.4	0.5	0.51724137931
1139	AMC2_1869_1985	 Kids love to paddle, and the expertly Water Canoe Guide: New Hampshire/Vermont is family oriented and easy to use. 	0.708333333333	0.385416666667	0.747126436782
8343	detroit_11792_11816	In a class-less society?	0.5	0.5	0.586206896552
5871	SemEval_987	Italy to hold no-show trial of Bronx GI in Iraq slay	0.4	0.4375	0.586206896552
4911	SemEval_1231	Toyota's Scion parks in Second Life	0.583333333333	0.541666666667	0.632183908046
2226	Fermentation_HR5034_8188_8335	We know this because states have written laws that have gone unchallenged that require I.D. Checks to be made at the point of delivery of the wine.	0.5	0.5	0.586206896552
7543	cable_spool_fort_116_125	You suck.	0.1	0.75	0.793103448276
6547	WhatToHongKong_8912_8947	Rattan furniture is highly popular.	0.55	0.5	0.655172413793
9049	hotel-california_20998_21022	“I don't know,” he said.	0.45	0.375	0.51724137931
8256	defenders5_1656_2016	So today, I urge you to do these two things: FIRST: Sign the enclosed Citizens’ Advisory Ballot to show our Alaska allies your strong personal support to reinstate the ban on “same-day airborne land-and-shoot” wolf killing in Alaska; SECOND: Rush an urgent donation to help put this measure on the ballot and win passage in November.	0.45	0.5	0.586206896552
8960	hotel-california_17202_17242	After the captain left, Zheng leaned in.	0.5	0.4375	0.51724137931
6601	WhereToHongKong_1492_1552	Farther west is the ferry terminal for the outlying islands.	0.5	0.4375	0.51724137931
9028	hotel-california_20418_20460	Repeat it enough times, it's just a sound.	0.5	0.4375	0.51724137931
10145	wsj_0169_304_340	The other concern wasn't identified.	0.45	0.4375	0.379310344828
6773	WhereToHongKong_37691_37800	The principal settlements are Yung Shue Wan on Lamma’s northwest, and Sok Kwu Wan, on the east coast.	0.55	0.375	0.51724137931
4106	Nathans_Bylichka_44590_44632	Isis closed her eyes and lifted her hands.	0.5	0.4375	0.51724137931
9816	vampires_2394_2404	You can't.	0.25	0.25	0.655172413793
4490	Ohio_Steel_3165_3299	In 1802 James and Daniel Heaton discovered ore and coal lining Yellow Creek in an area outside of Youngstown known as Poland Township.	0.55	0.5	0.586206896552
8330	detroit_10948_11052	No, even before that -- The Dollmaker has often been called 'America's least pretentious masterpiece'.	0.5	0.375	0.448275862069
7244	aspca1_1135_1238	Because the ASPCA -- and the thousands of animals we help every year --need all the friends we can get!	0.6	0.5625	0.51724137931
4674	SemEval_1015	Baghdad plan is a success, Iraq prime minister tells Bush	0.7	0.5	0.586206896552
6442	WhatToHongKong_21096_21103	Hiking.	0.55	0.4375	0.51724137931
7377	audubon1_7644_7750	P.S.Your gift will help us save birds, other wildlife and their habitat for future generations to cherish.	0.708333333333	0.541666666667	0.574712643678
8604	easy_money_12051_12182	You could step on that marker and make the gestures, the 'device,' and it would be like pushing a button in a very complex machine.	0.5	0.359375	0.51724137931
2437	Homosexuality_15704_15800	It’s not black and white [homosexual vs. heterosexual]; it’s a spectrum” (Woods).	0.55	0.375	0.51724137931
10172	wsj_0173_575_746	The Avon, Conn., company's stock hit a high in 1983 after it unveiled its Adam home computer, but the product was plagued with glitches and the company's fortunes plunged.	0.375	0.28125	0.51724137931
3508	Nathans_Bylichka_12933_13001	His skin was brown and stretched, like some diseased sapling’s bark.	0.35	0.375	0.379310344828
9060	hotel-california_21332_21362	“How long have you been here?”	0.5	0.4375	0.51724137931
6056	The_Black_Willow_4961_4981	"""Thank you, Arthur."""	0.7	0.5	0.448275862069
567	117CWL009_154_308	The 9th annual JCC Auction will benefit the numerous scholarship programs of the Jewish Community Center of Indianapolis, a United Way agency.	0.5	0.4375	0.51724137931
9170	hotel-california_25188_25217	“Days don't matter,” he said.	0.35	0.375	0.51724137931
5832	SemEval_951	For women, nothing's like the smell of men's sweat	0.5	0.5625	0.586206896552
